purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
13048,317,1882,2024-03-17,6,518.58
2314,9835,1598,2024-03-08,6,388.74
12368,5847,13,2024-02-11,10,303.4
11893,5358,821,2024-01-08,9,716.4
19262,1563,1153,2024-04-16,5,86.3
3507,2225,212,2024-05-30,3,179.13
12448,7403,432,2024-01-28,4,192.32
14570,1890,50,2024-02-27,2,197.28
16418,5434,1118,2024-01-13,6,303.84
14985,6225,582,2024-05-01,8,418.88
13390,6886,141,2024-03-11,3,194.58
1246,1875,1103,2024-05-29,2,24.14
2724,4979,1795,2024-04-14,10,442.7
15215,7619,1193,2024-06-22,3,295.47
19416,2399,755,2024-02-29,8,626.64
13301,2089,1573,2024-01-14,7,169.05
8507,9361,1194,2024-01-31,2,137.68
11003,4003,1351,2024-03-17,1,66.3
13213,1818,1626,2024-03-25,7,694.75
4167,5458,338,2024-02-22,10,703.7
2288,3934,1822,2024-02-26,3,143.91
14263,1836,1189,2024-04-02,4,251.6
16050,2159,842,2024-06-07,10,827.2
16210,1756,263,2024-03-13,9,196.02
4876,7192,1460,2024-05-11,9,135.09
7012,6964,1802,2024-06-05,7,298.41
17289,4123,1521,2024-03-21,9,597.33
17348,1880,1621,2024-01-28,3,293.34
3882,6939,1416,2024-04-21,5,103.25
10927,8359,1869,2024-02-09,2,38.44
13977,414,273,2024-05-12,6,401.82
9516,7488,755,2024-04-21,9,704.97
13584,806,1531,2024-05-26,6,194.04
2002,594,759,2024-06-10,3,34.86
4416,8893,722,2024-01-09,3,291.24
16663,2057,796,2024-04-02,10,575.1
2972,9957,1705,2024-04-28,4,274.28
13190,2008,940,2024-01-27,10,610.1
876,6321,1397,2024-03-08,5,235.95
11631,9925,157,2024-04-06,6,213.6
4133,7836,978,2024-05-25,10,741.2
5815,1944,1846,2024-03-06,8,405.76
4293,7596,1337,2024-06-06,3,53.34
1736,4048,1520,2024-03-07,8,708.4
15671,9542,1037,2024-01-26,3,210.66
15078,146,878,2024-05-13,3,223.32
18436,3528,1627,2024-03-10,5,397.45
685,4108,1526,2024-04-26,10,333.6
15906,7638,1295,2024-02-08,7,443.38
19742,5662,170,2024-03-05,3,49.41
2478,7498,246,2024-05-09,4,271.48
9531,1848,1391,2024-03-23,9,748.26
19998,7480,570,2024-06-06,4,318.68
3725,9656,1425,2024-05-27,2,134.02
12106,2203,594,2024-03-04,10,429.0
18339,8386,393,2024-05-16,2,46.48
16577,3347,1822,2024-03-26,6,287.82
19843,4876,1283,2024-02-05,3,238.23
13462,423,604,2024-03-19,6,251.22
18716,4506,1068,2024-01-06,1,39.35
1809,2374,1896,2024-05-17,6,287.88
7871,5515,656,2024-06-19,7,533.75
14559,9370,1621,2024-03-14,7,684.46
774,484,1985,2024-04-06,4,68.0
12659,6737,848,2024-01-06,1,38.62
828,1643,259,2024-02-11,6,452.94
913,469,1798,2024-03-06,9,311.76
10686,9143,1866,2024-02-28,7,260.82
4215,2531,686,2024-02-11,8,668.16
16808,8943,132,2024-02-10,6,194.4
13221,4874,853,2024-04-05,5,299.8
2130,3980,1073,2024-01-29,9,143.55
16804,9564,1378,2024-04-13,4,130.6
5296,1885,1060,2024-05-06,6,524.1
16337,5506,170,2024-05-22,2,32.94
13981,3264,389,2024-03-06,8,798.96
12561,8703,835,2024-06-04,1,64.78
10925,1774,166,2024-04-12,8,501.28
10477,5146,613,2024-05-10,10,769.0
14625,8114,645,2024-01-26,9,708.3
11435,6390,676,2024-03-23,10,996.0
9775,4208,1715,2024-05-12,10,396.6
16620,1183,1526,2024-01-22,1,33.36
4993,3635,1042,2024-05-04,9,749.34
10864,8366,1464,2024-05-25,5,464.2
7266,6551,972,2024-02-10,3,296.7
16353,8979,1977,2024-04-10,6,264.24
17016,3468,1660,2024-04-25,1,51.23
13627,5781,972,2024-01-03,10,989.0
9025,3083,1688,2024-01-21,8,197.52
11076,4964,1531,2024-04-08,8,258.72
4391,4805,1832,2024-05-22,3,174.72
6704,6958,686,2024-05-21,2,167.04
9273,237,1446,2024-06-02,6,363.3
15868,502,44,2024-02-25,4,242.88
17031,6010,1861,2024-03-31,3,143.52
5736,8358,604,2024-01-26,7,293.09
13569,3976,1788,2024-03-13,3,237.3
2580,9334,1961,2024-04-07,10,599.1
10640,9266,293,2024-02-20,5,294.0
4803,7978,1870,2024-01-25,8,766.96
7661,5763,293,2024-06-01,5,294.0
4719,4621,1725,2024-03-25,4,380.96
7682,3629,1917,2024-02-13,6,219.36
345,9064,1638,2024-06-24,7,489.16
4071,5935,1590,2024-05-02,4,370.24
10032,324,1869,2024-03-17,6,115.32
2515,8585,447,2024-03-25,4,43.2
8437,4148,604,2024-04-09,9,376.83
14309,951,904,2024-03-06,2,164.12
2099,7215,1331,2024-04-13,8,634.0
3869,3411,852,2024-01-19,4,116.12
16884,9401,1961,2024-02-19,3,179.73
8739,9791,918,2024-06-10,2,69.36
1509,9143,601,2024-05-02,7,219.87
4432,5188,1397,2024-02-19,4,188.76
5988,3978,1833,2024-03-27,6,284.58
870,3107,1134,2024-01-03,10,175.9
1072,2688,568,2024-03-03,6,564.06
910,4633,700,2024-05-16,6,145.32
9497,6545,1573,2024-03-18,5,120.75
5093,6772,1665,2024-01-04,1,33.75
11986,9215,1397,2024-02-27,4,188.76
11293,2876,1602,2024-06-08,9,312.57
4084,9942,1972,2024-06-07,8,382.0
7621,5678,73,2024-06-14,4,179.08
7830,6771,1640,2024-03-05,10,155.9
9997,2943,1736,2024-05-04,8,519.68
4869,7677,1103,2024-04-17,6,72.42
11665,3302,1732,2024-02-21,10,394.3
13800,3362,873,2024-02-27,3,137.55
16371,2692,1526,2024-05-24,4,133.44
9596,8692,1470,2024-04-19,7,302.68
11979,6807,1447,2024-05-30,9,462.87
13395,8671,883,2024-01-09,6,171.66
6611,337,1498,2024-06-08,7,355.95
8222,8232,1404,2024-04-13,1,27.45
2287,5434,441,2024-02-12,6,578.94
19149,2947,1337,2024-03-29,3,53.34
673,3271,1660,2024-01-26,3,153.69
4345,2324,282,2024-04-12,6,237.0
6213,2541,808,2024-01-23,5,190.95
6828,6370,1905,2024-04-17,4,122.88
17425,6032,419,2024-02-08,4,196.88
19506,413,1415,2024-04-04,10,155.0
12997,2012,1793,2024-05-11,10,363.1
15802,1335,587,2024-06-11,9,682.2
10778,3546,680,2024-01-14,5,237.5
3148,9043,1603,2024-06-10,9,559.53
9086,4410,1133,2024-05-31,10,298.3
664,2428,1503,2024-05-01,5,105.8
5406,9008,409,2024-01-23,6,245.22
2347,2909,1613,2024-06-04,6,130.68
3790,7806,516,2024-01-22,7,597.59
7056,5114,112,2024-05-14,2,163.9
472,7758,587,2024-04-03,6,454.8
19339,3933,1060,2024-04-02,1,87.35
643,286,1892,2024-01-11,2,113.48
18523,6672,578,2024-04-29,8,187.52
8905,9264,1778,2024-03-14,4,113.8
12616,3917,758,2024-03-23,6,455.7
15878,4322,1099,2024-01-25,3,57.93
3809,6412,1958,2024-05-27,7,509.25
153,9840,544,2024-05-29,8,217.52
12450,1294,1242,2024-03-20,9,896.76
17949,8690,1670,2024-02-15,10,998.5
18345,8219,1977,2024-05-01,7,308.28
14241,2596,1962,2024-03-21,5,388.95
8444,7757,785,2024-02-26,4,53.36
3723,8105,617,2024-04-21,8,552.72
10717,2601,223,2024-04-13,9,773.91
442,9298,1764,2024-03-24,7,513.38
15863,230,1916,2024-02-23,9,523.53
3833,9225,833,2024-01-30,10,980.4
7535,3685,613,2024-02-06,3,230.7
8107,4580,1284,2024-04-09,8,624.88
200,3507,1614,2024-02-01,5,392.35
7275,4295,604,2024-02-15,8,334.96
8928,8455,492,2024-06-01,6,170.46
10102,5411,853,2024-04-13,9,539.64
13411,1146,1383,2024-06-06,4,180.4
10401,6365,695,2024-01-02,5,436.6
16088,3265,245,2024-03-05,3,81.69
7416,3389,1167,2024-02-01,9,358.65
836,1700,963,2024-02-09,5,272.5
17186,3667,727,2024-06-13,2,133.62
13218,2407,1139,2024-06-01,10,781.8
12509,7501,1283,2024-05-17,7,555.87
5919,7357,616,2024-02-11,8,560.56
3530,2382,196,2024-05-13,4,215.24
19813,2749,972,2024-02-11,5,494.5
12290,5957,527,2024-01-29,9,428.04
19628,1128,1011,2024-02-12,4,145.8
17823,3346,1755,2024-01-10,6,464.7
10462,5053,1041,2024-06-11,8,192.32
6529,493,596,2024-03-18,6,483.6
12738,7786,1866,2024-01-13,10,372.6
8872,8481,434,2024-01-24,8,134.72
6688,301,19,2024-01-25,3,33.45
3642,6956,1699,2024-06-09,7,85.19
5970,2424,593,2024-02-16,6,532.26
10997,6994,196,2024-04-11,4,215.24
18723,1268,724,2024-04-24,8,123.52
2552,5441,657,2024-04-09,8,483.68
14710,9116,1743,2024-02-14,9,265.59
6664,4657,626,2024-02-20,7,155.96
6982,2324,1424,2024-02-29,10,932.3
3122,3482,499,2024-02-03,7,129.43
3673,4957,333,2024-06-08,10,992.2
746,4173,1384,2024-05-30,4,268.84
7039,4921,664,2024-01-03,7,114.87
6011,8637,371,2024-01-11,8,559.12
938,7407,1661,2024-03-21,10,481.0
8104,6991,1832,2024-04-14,6,349.44
3502,8426,1577,2024-05-17,7,287.0
13418,9359,2,2024-06-16,4,76.44
14339,6599,985,2024-04-02,7,220.71
12238,8304,753,2024-06-05,7,196.07
2512,3481,1195,2024-03-06,3,38.43
2103,4394,1079,2024-03-29,2,23.96
8322,4733,224,2024-04-24,10,375.3
16994,6695,1592,2024-03-04,9,326.43
11247,6003,522,2024-02-28,2,101.06
8410,8524,1583,2024-02-10,8,159.12
6831,6035,79,2024-02-11,8,246.96
3455,8010,563,2024-01-15,4,191.16
1228,2552,1833,2024-02-20,6,284.58
4962,8893,1728,2024-05-11,7,673.4
970,6604,1256,2024-02-06,3,190.92
9309,5325,1885,2024-01-27,2,48.6
12328,2243,1007,2024-04-11,10,160.6
3837,247,54,2024-03-07,6,272.1
15327,4124,425,2024-06-18,4,355.28
2460,3117,571,2024-06-11,8,161.12
18454,9592,913,2024-03-25,7,297.85
17019,2877,1082,2024-01-13,8,394.64
5476,2265,1544,2024-02-06,6,440.88
17975,6317,924,2024-06-02,5,128.25
13086,8131,1134,2024-01-13,4,70.36
2888,1762,19,2024-05-06,8,89.2
1665,6637,1767,2024-04-14,9,129.87
12620,7172,785,2024-03-17,2,26.68
11679,7217,1951,2024-06-03,9,467.37
16194,7327,447,2024-06-06,3,32.4
15240,7570,668,2024-05-28,10,417.4
10421,6926,54,2024-05-08,7,317.45
13050,3661,1016,2024-05-25,4,302.32
4517,6363,303,2024-06-16,9,329.31
2932,7138,66,2024-02-05,4,261.16
9274,5222,162,2024-06-02,10,100.7
1357,5601,1819,2024-05-31,9,855.9
14779,2244,1321,2024-06-21,10,645.5
11643,348,1766,2024-03-25,8,671.12
13781,126,434,2024-02-17,10,168.4
1847,838,976,2024-04-02,7,483.98
17495,7722,723,2024-06-16,8,387.6
5444,4855,1798,2024-01-17,7,242.48
2906,6326,906,2024-05-16,5,338.1
1252,5049,1532,2024-03-12,4,348.88
10746,1984,410,2024-01-06,5,334.2
12845,3968,1743,2024-05-16,10,295.1
17178,7141,293,2024-06-07,9,529.2
10679,5404,1289,2024-04-19,6,421.74
12502,6537,1317,2024-04-09,9,366.3
2089,7877,1388,2024-05-16,4,287.88
7186,872,727,2024-06-21,5,334.05
16292,2259,207,2024-02-10,2,119.2
8986,5652,490,2024-03-01,8,670.96
424,6831,1620,2024-03-12,4,214.84
3724,6947,719,2024-05-15,6,472.92
468,9685,736,2024-04-06,3,65.22
9131,6187,1917,2024-01-19,7,255.92
4955,4472,675,2024-06-15,2,33.84
4413,1967,522,2024-02-05,1,50.53
19625,1902,1967,2024-02-02,3,97.92
7841,9156,1226,2024-01-27,7,236.53
18765,5015,1869,2024-02-10,7,134.54
5956,6805,913,2024-06-11,8,340.4
1552,8931,600,2024-03-15,5,91.15
10222,3177,1784,2024-04-15,1,92.46
19270,3550,1429,2024-06-22,10,691.9
15226,9769,520,2024-04-13,4,387.64
4209,8158,665,2024-05-02,7,584.15
12013,7569,1496,2024-05-17,9,249.93
1393,7555,1509,2024-01-23,4,229.28
13686,7217,1666,2024-02-22,7,506.03
13919,9873,611,2024-01-08,7,213.71
3679,5774,1355,2024-01-01,10,747.4
19841,7571,1530,2024-06-24,9,832.41
1376,3512,103,2024-03-24,3,235.92
19881,7515,280,2024-05-02,4,234.96
16570,5862,1939,2024-02-25,2,148.94
16590,4876,759,2024-03-13,5,58.1
13157,3385,1404,2024-01-03,2,54.9
193,1268,1118,2024-02-23,9,455.76
14442,5003,405,2024-02-07,3,123.21
10151,9899,1133,2024-05-17,8,238.64
7943,8975,1864,2024-03-11,2,94.48
18648,6390,1328,2024-03-25,8,455.84
1107,6855,256,2024-06-11,10,638.2
4176,8940,913,2024-02-02,4,170.2
15492,1272,230,2024-06-09,3,110.82
18326,423,339,2024-02-28,6,381.42
19659,6581,202,2024-02-29,4,227.32
8723,8227,1674,2024-03-05,9,226.44
2525,3648,459,2024-06-13,7,345.24
6869,2428,1208,2024-01-05,5,54.65
17438,3478,469,2024-04-18,5,448.1
19063,8236,1042,2024-03-27,2,166.52
4111,5005,549,2024-05-15,3,207.15
15711,1365,121,2024-05-11,10,989.0
2275,3191,590,2024-05-09,7,643.02
6953,3776,1931,2024-03-27,2,43.98
2632,7850,627,2024-06-20,8,730.8
13610,302,1873,2024-05-17,1,13.14
18612,1504,1652,2024-03-22,1,70.03
11765,3622,1156,2024-01-07,10,782.3
11784,1134,105,2024-03-06,8,442.16
5836,2343,1211,2024-01-04,5,59.45
6472,2837,1762,2024-02-17,4,224.0
15959,3904,368,2024-05-22,10,510.1
1467,9638,834,2024-01-06,4,394.72
7014,859,323,2024-01-11,10,591.0
7281,3765,906,2024-01-23,1,67.62
10067,1844,566,2024-05-04,6,355.02
7016,2431,303,2024-02-06,7,256.13
15631,2461,600,2024-01-19,4,72.92
8055,2692,517,2024-02-17,5,192.95
8931,4326,867,2024-04-05,3,85.74
7980,10,1419,2024-02-27,5,496.25
19353,1176,1742,2024-03-02,2,78.56
5253,9270,680,2024-05-10,8,380.0
7350,5924,1808,2024-04-05,5,470.0
11584,7513,1843,2024-01-17,10,269.0
3173,7686,1268,2024-02-17,6,440.16
4149,8035,145,2024-04-07,3,209.88
6319,840,1837,2024-03-05,2,185.84
19700,4668,166,2024-02-19,9,563.94
6527,1767,70,2024-03-06,10,458.8
2405,1076,522,2024-04-04,4,202.12
243,50,1688,2024-02-24,5,123.45
4468,3037,622,2024-04-02,5,447.65
15991,4301,505,2024-05-02,4,45.8
13274,4415,1137,2024-05-04,2,40.74
5204,6772,1186,2024-02-21,5,212.65
305,7299,1041,2024-04-07,10,240.4
15956,7470,610,2024-05-16,5,72.7
6218,8637,1355,2024-03-27,4,298.96
12493,6163,19,2024-04-11,2,22.3
19267,2423,269,2024-03-30,3,143.01
19415,2935,126,2024-06-07,10,232.4
13141,592,590,2024-02-24,5,459.3
742,6501,1904,2024-04-11,4,359.56
10967,1636,472,2024-02-12,10,632.9
337,509,1512,2024-05-17,10,372.0
14783,8164,432,2024-01-14,2,96.16
6249,8756,924,2024-06-14,8,205.2
9353,1215,1137,2024-01-08,1,20.37
12599,4142,449,2024-03-16,10,334.9
1202,1686,269,2024-06-24,4,190.68
14393,4148,1067,2024-06-20,5,389.8
17239,2738,1512,2024-02-02,8,297.6
17731,2363,853,2024-06-16,10,599.6
7379,6072,70,2024-04-15,9,412.92
10542,5166,1305,2024-01-19,9,631.8
15014,9316,1623,2024-06-05,1,86.56
2792,2196,984,2024-03-28,4,373.2
10955,6702,1652,2024-01-29,3,210.09
12030,2869,1549,2024-03-28,8,113.12
5930,8727,1232,2024-02-22,4,392.0
4313,4921,1668,2024-05-30,5,293.45
5191,1981,917,2024-04-30,5,415.25
16893,8150,1331,2024-02-01,2,158.5
1909,3389,162,2024-06-02,6,60.42
17589,8547,1986,2024-01-30,7,249.41
2641,9083,1401,2024-02-03,5,454.4
16218,9301,1789,2024-02-07,8,753.28
18143,1444,1460,2024-02-14,4,60.04
4754,5050,1833,2024-06-06,3,142.29
9507,9718,248,2024-05-11,9,127.17
6013,1827,1420,2024-04-28,1,45.34
13227,9653,1282,2024-03-15,6,579.78
10609,6936,331,2024-04-29,7,96.81
5524,3314,245,2024-06-24,1,27.23
16892,8706,503,2024-01-19,7,542.99
13967,3785,1397,2024-04-13,1,47.19
5265,9565,1393,2024-02-25,1,15.64
9265,7375,190,2024-01-28,1,57.08
11380,3205,1095,2024-02-25,3,235.59
3399,6779,814,2024-06-12,9,311.85
15786,4207,1430,2024-03-05,5,66.1
19800,6322,1300,2024-01-02,1,79.96
6194,7850,370,2024-01-13,7,630.28
6578,2952,1540,2024-01-20,3,205.23
7507,224,913,2024-06-21,8,340.4
535,8693,1964,2024-01-05,1,87.79
6271,2764,1317,2024-04-13,9,366.3
7970,5497,1446,2024-06-20,2,121.1
17404,4602,767,2024-02-29,7,165.27
4733,4268,831,2024-05-15,3,52.59
9224,2539,480,2024-05-30,2,50.74
3120,1335,262,2024-06-20,7,263.06
8557,9923,539,2024-01-29,6,127.98
12560,9493,1164,2024-06-14,10,537.9
11024,3523,773,2024-05-25,6,507.18
12092,1940,1959,2024-06-03,8,219.12
9535,3690,1003,2024-06-02,10,855.8
3932,6243,1023,2024-03-02,5,420.4
11169,1688,129,2024-06-23,1,77.35
16838,1737,1917,2024-04-13,7,255.92
12665,9584,1480,2024-03-04,7,349.37
16087,3741,1974,2024-05-04,10,844.2
16732,2262,1420,2024-04-02,6,272.04
11859,5677,1119,2024-06-08,3,129.42
15773,1615,282,2024-04-04,5,197.5
2953,7322,563,2024-04-09,2,95.58
15288,5796,311,2024-05-21,3,202.02
6631,5926,1045,2024-06-05,4,305.16
13,5024,846,2024-02-05,2,194.24
1962,6374,1132,2024-01-01,2,104.92
2143,9545,1188,2024-02-10,1,71.97
14301,8891,1767,2024-03-27,9,129.87
9819,4008,1687,2024-01-13,9,722.34
3464,3508,1401,2024-02-10,3,272.64
16265,8480,192,2024-04-05,10,407.5
14298,1471,904,2024-02-16,5,410.3
12033,2089,461,2024-03-01,2,161.94
14670,7928,116,2024-02-11,3,236.16
18251,2680,761,2024-05-26,10,593.2
17866,2015,1545,2024-03-11,5,261.7
14957,9116,640,2024-04-28,4,236.48
18275,9953,923,2024-03-30,2,81.64
16446,630,6,2024-04-22,7,152.18
18920,3478,252,2024-01-16,9,498.33
1605,7578,1069,2024-01-28,9,155.07
6793,3329,156,2024-01-06,1,53.19
4228,2692,1670,2024-01-03,4,399.4
17267,8243,226,2024-01-01,4,287.52
13849,6348,1257,2024-02-08,5,224.35
11393,6709,673,2024-04-25,1,94.14
6108,5249,263,2024-04-07,4,87.12
19575,6669,1818,2024-04-24,5,297.2
3272,933,1163,2024-05-10,1,76.97
1520,8430,1802,2024-06-20,1,42.63
10813,6817,1312,2024-01-13,9,886.05
19182,4026,1713,2024-06-04,9,563.58
9039,3250,887,2024-03-30,9,856.89
1132,5801,1917,2024-02-03,1,36.56
3794,2924,1277,2024-02-14,5,198.5
18300,5067,449,2024-03-22,6,200.94
4798,5920,451,2024-01-18,8,415.04
16155,6342,261,2024-03-25,3,272.52
1031,7534,743,2024-06-22,8,514.0
18734,1752,1739,2024-01-21,2,116.6
12099,8310,1878,2024-01-04,10,915.7
7511,7791,26,2024-05-28,9,810.36
6614,4608,1879,2024-05-09,4,146.16
15311,1634,1061,2024-03-27,5,251.9
11825,4953,16,2024-02-08,9,93.78
9231,5650,1156,2024-04-19,9,704.07
2316,2413,1916,2024-03-02,10,581.7
16380,4159,1336,2024-02-27,5,291.25
7924,4574,1268,2024-06-13,7,513.52
5898,5815,1015,2024-01-31,3,164.01
15901,8860,1974,2024-06-08,6,506.52
8870,4027,201,2024-04-09,4,365.6
10559,255,1961,2024-03-01,6,359.46
8319,6665,1992,2024-03-19,2,132.4
1355,8191,1501,2024-04-13,8,334.8
10007,8899,1576,2024-03-24,10,335.0
4119,551,1486,2024-03-21,2,52.86
15372,2943,1943,2024-01-31,6,204.96
480,230,521,2024-03-18,10,359.4
1864,1846,273,2024-02-14,5,334.85
12352,6779,1919,2024-06-19,2,49.8
245,7931,633,2024-01-17,2,100.9
17046,7317,1666,2024-03-12,10,722.9
13929,9851,1997,2024-03-24,10,570.4
16818,4424,1084,2024-03-25,10,507.8
9051,1326,402,2024-04-14,10,223.1
9569,9151,454,2024-03-27,1,34.4
6329,5382,1798,2024-04-12,8,277.12
18111,445,1695,2024-02-02,2,176.88
19761,3350,1122,2024-01-16,1,98.02
11792,949,680,2024-05-11,6,285.0
8220,3382,1413,2024-06-17,1,67.04
4610,7714,1312,2024-03-28,1,98.45
2436,664,1034,2024-05-15,3,117.99
3236,3481,1072,2024-05-29,3,214.8
5587,3532,593,2024-01-11,1,88.71
1002,8502,1893,2024-05-23,4,141.48
12784,205,1892,2024-03-10,8,453.92
12988,4044,1798,2024-06-16,3,103.92
12307,9519,339,2024-02-15,9,572.13
18700,4102,1809,2024-04-23,6,107.58
15317,4895,557,2024-03-02,9,122.67
5398,7558,755,2024-01-15,2,156.66
10232,908,264,2024-06-17,9,307.98
10513,2942,166,2024-01-25,5,313.3
16183,6225,1045,2024-04-04,1,76.29
16272,185,1164,2024-05-25,6,322.74
13144,8441,26,2024-01-05,3,270.12
17055,8607,868,2024-02-29,3,195.21
6449,4985,999,2024-05-11,1,76.27
11279,6878,1164,2024-05-27,6,322.74
10334,5843,1905,2024-01-22,5,153.6
14671,4618,405,2024-03-07,8,328.56
15529,3734,755,2024-03-19,6,469.98
15261,8149,755,2024-01-11,3,234.99
5973,3101,1145,2024-02-04,5,65.5
3753,9625,1501,2024-05-29,6,251.1
8791,414,1871,2024-04-21,10,376.9
9854,6860,86,2024-04-22,3,139.35
12488,529,724,2024-02-21,7,108.08
17597,4806,536,2024-01-07,3,139.68
11091,1462,274,2024-02-03,7,443.8
12474,6728,1042,2024-02-13,9,749.34
5295,619,597,2024-03-05,6,370.92
17375,5415,1145,2024-03-06,6,78.6
199,1279,1337,2024-04-05,3,53.34
12304,2216,1156,2024-05-29,8,625.84
7431,1072,129,2024-02-21,9,696.15
8705,8558,1535,2024-06-09,1,47.81
18689,5657,36,2024-03-24,9,147.15
10799,6981,794,2024-04-18,7,637.84
12524,7268,1411,2024-06-19,10,607.8
8915,9251,1312,2024-01-05,1,98.45
19020,1726,224,2024-05-21,6,225.18
18883,1114,857,2024-05-01,2,69.44
9652,3043,1728,2024-05-20,5,481.0
7566,406,1551,2024-03-29,6,156.96
8,2113,1713,2024-04-01,1,62.62
12864,5870,986,2024-05-23,9,525.6
16862,8476,793,2024-04-12,1,74.16
12240,3389,985,2024-02-14,9,283.77
9389,8561,928,2024-05-21,2,46.76
9413,2757,622,2024-03-22,6,537.18
15674,1728,1441,2024-05-05,7,554.12
19227,2331,1346,2024-04-15,10,808.4
13224,3753,629,2024-06-09,7,470.33
7615,8615,1665,2024-03-13,10,337.5
16281,7153,1218,2024-01-18,7,261.31
15332,5110,1251,2024-06-11,2,126.68
6861,6989,48,2024-04-26,2,173.08
10047,5715,467,2024-01-22,6,396.24
8549,5098,1917,2024-04-04,4,146.24
15816,448,1885,2024-06-12,7,170.1
3268,6527,1668,2024-04-18,3,176.07
15244,1519,643,2024-02-22,6,109.98
1318,5617,1531,2024-04-01,3,97.02
4731,9266,1205,2024-03-13,5,366.25
12038,7543,738,2024-03-13,7,402.43
356,1969,1992,2024-02-25,8,529.6
17702,2261,671,2024-01-06,10,338.5
3151,438,405,2024-05-20,9,369.63
307,5372,154,2024-03-05,3,149.1
2970,1236,928,2024-06-16,2,46.76
18041,5022,1749,2024-02-15,4,227.48
3491,8747,627,2024-01-04,10,913.5
11641,1265,413,2024-01-24,9,763.56
9546,7977,247,2024-06-14,9,818.91
16721,5517,1626,2024-02-23,2,198.5
3091,2897,1767,2024-06-22,8,115.44
295,3350,1790,2024-04-18,5,146.0
10198,868,1007,2024-05-07,3,48.18
15995,9080,1813,2024-02-28,1,90.41
3315,2866,1603,2024-04-16,10,621.7
9205,2811,280,2024-02-13,3,176.22
1455,2804,1687,2024-03-29,7,561.82
978,1716,1357,2024-05-16,7,613.97
7713,9856,1577,2024-03-10,10,410.0
6608,5257,1084,2024-04-03,3,152.34
17408,4942,1771,2024-04-04,2,185.32
3602,5498,918,2024-04-01,5,173.4
9805,6176,264,2024-06-12,4,136.88
5091,2026,50,2024-01-30,7,690.48
16499,6183,499,2024-05-11,10,184.9
16887,2072,1905,2024-01-04,2,61.44
17437,113,906,2024-06-18,4,270.48
18605,3234,46,2024-04-20,7,502.81
17690,8459,434,2024-03-10,3,50.52
4699,9605,1139,2024-03-30,2,156.36
16599,1897,1749,2024-01-12,9,511.83
18856,2024,1583,2024-06-02,9,179.01
11669,4168,1779,2024-02-25,4,54.52
15116,7997,649,2024-05-23,8,238.48
2261,5935,1510,2024-02-15,2,98.6
9754,2564,544,2024-03-07,4,108.76
6878,9879,1328,2024-03-22,1,56.98
11004,2076,1143,2024-02-12,8,340.72
19853,8976,1833,2024-06-14,5,237.15
16845,9393,344,2024-02-29,9,235.08
9792,1530,297,2024-06-22,1,34.22
9400,31,1067,2024-04-13,6,467.76
18539,2114,79,2024-04-02,2,61.74
15399,7149,1343,2024-01-20,1,11.74
1,2082,1067,2024-01-08,5,389.8
12198,5406,1898,2024-01-11,3,129.99
6313,4547,717,2024-04-07,10,734.3
17573,261,1194,2024-04-13,4,275.36
3099,216,212,2024-01-27,2,119.42
5306,4036,1218,2024-04-11,7,261.31
18440,543,1724,2024-05-30,3,296.64
7205,191,1788,2024-06-01,10,791.0
12253,8217,1475,2024-05-15,10,906.1
17188,3153,1779,2024-05-06,3,40.89
10057,1160,1801,2024-06-11,4,387.28
16157,4777,1252,2024-05-04,8,675.76
3223,1427,154,2024-03-19,4,198.8
8132,2455,1768,2024-02-15,4,49.92
14767,8342,643,2024-03-30,10,183.3
16548,9052,1788,2024-04-22,8,632.8
7700,4575,883,2024-04-12,8,228.88
14679,2702,814,2024-01-17,4,138.6
19576,9463,209,2024-01-04,6,596.76
4178,7353,1701,2024-05-27,1,61.91
11902,1714,482,2024-04-12,3,209.61
17982,9625,753,2024-02-05,6,168.06
4266,3034,1868,2024-06-15,5,309.6
5888,1135,104,2024-02-21,3,213.78
1135,9059,428,2024-06-02,6,360.66
7742,6838,272,2024-05-29,9,729.27
6677,101,245,2024-03-04,4,108.92
18173,561,637,2024-05-18,3,228.45
17307,6917,773,2024-02-24,3,253.59
9668,4087,1919,2024-02-01,7,174.3
844,2523,1048,2024-01-12,7,307.02
19684,896,465,2024-03-02,3,138.6
6772,7323,1086,2024-01-24,9,131.49
2382,5602,482,2024-02-19,2,139.74
1149,3016,1214,2024-04-29,4,376.84
5214,5111,1928,2024-03-12,1,36.37
5772,6530,1495,2024-06-08,7,461.65
7895,1058,772,2024-06-04,9,823.23
9382,8824,821,2024-03-16,4,318.4
16005,7699,925,2024-06-18,7,595.49
18915,3505,1725,2024-05-24,2,190.48
16712,3539,1803,2024-04-16,7,516.88
19793,2796,129,2024-03-27,9,696.15
2428,5323,1588,2024-06-20,1,65.99
15253,8687,671,2024-04-05,7,236.95
9716,7190,657,2024-01-17,9,544.14
1535,9198,1764,2024-05-18,6,440.04
1704,2964,1227,2024-04-14,9,600.12
6680,8093,964,2024-05-25,8,588.24
11356,8703,867,2024-01-02,7,200.06
1098,6046,1859,2024-03-15,5,486.45
18106,3088,918,2024-06-02,7,242.76
8449,511,1476,2024-03-24,7,410.9
14054,4604,1484,2024-01-01,9,637.47
9402,3614,1496,2024-06-12,8,222.16
16001,6186,984,2024-02-29,9,839.7
